From,To,Length,Cost,Var
234,520,3113.028242,84.74156204,301.9268736
235,683,2332.882465,102.1252712,620.8280826
235,1507,868.4444444,39.46903953,199.3865955
235,1115,219.7030029,55.45127219,133.1257202
236,1319,430.2623322,33.83694074,88.47535059
236,1104,316.9564225,66.82151054,163.6234483
236,1289,528.6883345,32.4259749,23.75698034
237,422,376.4096772,60.56302146,311.0714388
238,711,698.8963881,35.31083754,127.6405041
238,1091,334.8063591,81.32546042,558.1151782
238,965,665.3374352,38.75527149,275.7718623
239,736,1238.700369,59.08846351,184.4366202
239,1595,1397.328501,101.752879,471.4850229
239,1851,4023.798886,51.52183918,188.247483
239,784,2267.452804,129.9938038,1294.229352
240,1764,1980.528202,32.89510371,103.9103976
240,1416,1375.671187,16.45331876,32.9960318
240,1142,711.2274612,52.14733058,575.2189209
240,1866,540.5774824,94.12342861,992.1690406
241,293,1223.809673,70.71814213,455.8572577
241,481,814.1403013,64.99370606,687.7593164
241,625,341.2004052,103.7227501,638.120483
242,1038,207.4071355,327.0975613,23971.68779
242,281,64.18869342,247.7947447,4698.412308
243,863,520.8336374,61.98662905,263.5140939
243,347,670.6359917,46.03107212,423.6875927
243,793,454.8005442,49.95734866,293.7867476
243,738,524.5509497,39.12639495,134.2675249
244,510,477.5222472,294.7916461,15297.03927
244,1198,501.210367,98.98293724,414.7440561
244,1132,443.8111945,129.3926896,2907.876514
245,267,516.574677,84.68204747,198.4296561
246,575,257.5711587,59.58560614,498.1778849
246,809,721.2610681,36.80033988,197.6364242
247,312,172.0416514,29.24261411,186.6533251
247,375,335.9269365,23.37364553,32.95414812
248,1075,305.1985315,23.52410569,29.19415411
248,879,360.4129294,28.0569835,314.9673123
1624,248,802.9901462,86.2016672,2436.788811
249,859,278.1529173,54.00840497,259.4680988
249,410,187.5999976,88.47392862,372.3903153
249,1309,333.2326205,114.9690507,1941.730485
250,306,937.9812508,282.4835479,4537.101336
251,316,772.4463271,51.26703379,283.298379
251,469,202.2574813,78.40805756,2919.048834
251,1014,700.2356892,42.77618805,125.1136556
251,496,532.126541,56.95350948,178.8295884
252,875,770.4082018,54.39869585,477.9132908
252,1391,426.2283593,38.60397633,181.518826
253,857,450.4908351,25.44128903,44.6062915
253,480,493.2938712,18.91916677,53.73251604
253,1716,533.8246763,72.30584727,758.7709053
254,267,1083.881004,22.31933201,204.810397
254,679,534.7818544,40.82049409,103.9847952
254,544,1122.026642,32.65179144,576.9628044
255,821,379.5489489,478.9608005,17960.95274
256,835,643.6417399,36.55157423,1108.023936
256,961,397.2930404,94.6741066,1390.869212
256,1052,827.3383628,34.25591198,371.5401307
257,1102,414.8102379,44.57903752,276.5797945
257,645,455.0693512,36.55218025,72.13709818
257,1246,304.8027503,61.59569447,356.8619739
258,323,325.9436551,53.97382974,696.8228439
259,337,174.577126,366.6265503,6522.695672
260,502,361.2344827,67.41660885,576.5877437
261,816,363.9178076,49.28078792,172.1080391
261,1425,150.4000447,75.71712325,1187.93964
261,1642,138.2294114,53.01631643,470.9296692
262,873,541.0916099,70.88638133,548.9432321
262,684,977.0657105,26.82370667,16.63968388
263,400,375.5020468,97.91774892,1059.68787
263,432,218.5365629,240.6532894,11110.39433
264,1063,336.4806058,49.20529212,213.1180771
264,390,333.3095775,70.24650672,875.6912027
264,550,449.8409031,206.6768538,16842.43271
265,1442,55.16065751,37.69491292,131.192872
265,506,171.0089466,52.96017752,108.268597
265,1092,185.4251035,109.3289988,1158.03107
265,1371,238.6672197,103.1985571,604.1195773
266,953,213.3143218,17.41327953,58.49122567
266,1836,315.4688993,60.17554748,602.8414
266,651,78.25206767,45.84783343,372.7466301
267,393,228.6861484,31.95600945,44.85365315
268,714,1158.521852,110.2716863,336.8755163
269,706,612.8852385,46.78559118,228.8249591
269,1155,1040.590722,74.02777527,479.793522
269,1125,1155.872922,34.4326942,96.95951163
269,617,320.892888,201.0016289,4194.010513
270,878,315.2514771,47.22919706,152.6710109
270,564,244.7618757,54.6163648,349.8555225
270,1257,628.9813301,116.0830579,4321.975344
271,976,273.2214511,21.50936421,50.95267088
271,319,230.558335,41.04274846,520.0056977
272,1471,333.3012712,37.78301528,72.64649429
273,363,922.6154733,33.36619041,352.979326
273,716,107.0088861,61.71626651,595.221381
273,708,1027.36922,18.76160997,11.38461166
274,1525,346.3613104,23.11795128,96.15608708
274,593,450.5765588,36.54356793,50.52646346
274,935,409.608127,110.9333703,2173.284916
275,1200,202.805409,119.7429873,3543.891318
275,540,583.5540994,27.01591111,132.6669126
275,1349,371.1478525,72.70206768,592.1225094
277,1028,288.2871533,36.76377123,186.0402009
277,767,432.8385295,33.38477979,92.04884132
277,846,186.1432985,67.05496256,641.6000139
277,1049,161.5078242,33.77983622,146.0702109
278,1841,680.5687301,89.00220472,858.2559241
278,1568,501.210367,51.44064522,720.4455323
278,1572,520.3990842,94.69898237,680.4842276
278,1265,261.5002682,28.75784021,307.0294122
279,1581,225.2335121,38.23292943,499.9674863
279,1079,370.7351602,20.85273259,261.3734764
1548,279,349.1738293,52.49227104,365.4860006
280,345,702.4554958,61.38525778,65.71623463
280,607,417.3778846,93.44597532,1047.188738
281,416,264.9215759,106.1100706,1796.804724
282,617,212.2909486,37.62543669,89.07416533
282,1024,136.0172764,125.9479589,1262.041538
283,1114,170.7145316,41.72329052,274.7627304
283,600,457.9463294,35.16762615,170.1944644
283,447,363.779557,29.85591193,33.00435652
284,672,351.6685067,54.1184851,75.29482249
285,337,608.2677526,299.6978174,3703.683196
286,592,937.9812508,32.97196066,96.07626095
286,419,1988.594729,116.3221449,2691.82685
287,1206,2187.141314,31.63268311,24.14473704
287,788,323.7161354,56.99090986,229.8355564
287,1401,300.6409098,31.69995786,140.3108592
288,1176,345.9701209,37.98600609,219.2934484
288,441,556.4354364,70.91328113,252.2011626
288,1413,1047.798901,47.72753439,228.3837407
288,817,1283.383759,32.38392667,77.69723456
289,302,908.4289056,67.44795089,151.0718992
290,958,2267.648197,31.4944087,85.9142788
290,772,607.0437569,25.35318877,153.1549225
290,351,1038.06779,63.67411508,289.2280544
291,1739,2158.517894,66.35468161,624.3561523
291,1547,429.7601915,27.64531579,147.5713343
291,958,567.5876592,31.29673465,164.8134581
292,1647,195.793041,51.71823884,238.8031365
292,1626,202.4215131,87.1108312,487.1367823
292,1256,163.8661345,35.47291508,50.8938399
292,1331,140.8318461,73.27286091,370.6942512
293,1160,179.3469999,197.876243,8093.011938
293,543,253.4618362,243.0930229,4897.752687
295,800,453.3683008,42.68091825,133.6479965
849,295,298.8760278,45.22206339,113.2726169
296,941,550.4416999,69.66934936,2368.219053
296,990,3561.461404,36.16294774,108.3940556
296,1262,1488.209222,63.25397397,423.9481437
297,362,3465.208353,115.7067312,2969.482986
297,336,331.0074648,45.00438515,344.1304281
298,1549,500.6634181,115.5461301,474.899796
299,673,405.8030188,41.28145172,80.45736856
299,748,270.3514961,57.72687457,302.1307127
300,1606,183.0300287,28.72874954,33.04076632
300,1333,284.5999273,56.69842695,154.3293259
300,1462,194.4876167,45.63612091,128.4076996
301,441,117.555509,67.41312979,284.5755208
301,1410,172.3704069,79.2382681,818.9708658
301,1194,355.6431265,10.69680742,4.922478862
302,389,367.8425915,53.38355333,56.88398134
303,451,350.3249317,81.48947122,1794.282493
303,1035,398.1009021,70.43635986,171.5850141
303,783,217.9900907,78.04212794,636.5027652
304,676,769.663418,82.69483259,583.7145258
304,1819,868.4444444,37.45977929,109.5941006
305,1503,4881.660576,37.57600653,166.5813724
305,1756,423.5456655,57.96552776,262.6664261
305,1674,325.1001459,34.72396764,114.004242
305,1840,161.6755741,68.43134419,219.628237
306,643,310.7959552,216.983431,1735.687166
307,333,231.1258284,54.43453359,288.1864999
307,867,461.9462637,62.10239102,157.7810419
482,308,762.4217694,49.58058085,227.9419785
308,814,1158.153395,69.45358016,2835.030683
308,491,454.2436686,49.09544853,264.5784152
308,671,2345.110412,46.73208,134.402689
309,808,1423.545352,31.99156251,108.4486712
309,600,2237.323983,17.0541453,30.02936872
309,920,233.2483219,36.69936688,275.5665461
310,323,456.4763158,112.4399362,2051.107135
312,375,504.8516614,21.45981435,35.45250853
312,556,668.0956507,28.90457099,83.04846724
313,1253,251.0210505,51.0744345,274.6841531
313,1433,320.9529957,32.69730764,87.25833862
314,922,296.400922,83.28434025,2568.592591
314,915,156.3704658,353.0103411,13897.03092
314,1090,324.1581262,48.8341654,28.78673509
315,378,977.0657105,152.0097217,419.7834906
315,1041,875.792814,63.99881034,302.7565546
316,719,1161.652744,62.30139869,542.8794507
316,759,315.4313458,75.60498577,474.2036886
316,640,1151.232273,66.68320796,179.3125366
317,1526,192.2538579,4.792350909,0.663068969
317,1787,389.3282257,39.79947847,64.65312512
317,1407,507.6330713,26.99837417,122.103508
318,1854,475.0766387,29.98690009,319.0549221
318,1436,217.4732705,30.67371178,90.91333806
318,1746,180.1292799,25.77622353,76.77275284
319,1780,100.8865184,21.83194293,63.67541693
320,346,334.0390916,90.45339407,580.4091223
320,359,1038.06779,171.2735637,5196.727953
321,891,350.3249317,33.57342226,35.37449214
321,1143,315.9036749,39.2296769,421.2539536
322,1234,684.6502382,62.25036965,281.6709562
322,1277,772.4463271,34.62785275,153.1320099
325,397,1012.898539,86.13239759,482.2432986
325,338,1314.719203,130.0021941,1292.287996
326,1501,642.1561865,35.92993923,56.70426469
326,1507,347.1650289,40.94863,547.4558164
327,1603,396.3515444,130.7675431,680.3278402
327,1006,310.8469857,23.09092158,84.76799926
328,341,362.7047848,35.04049609,25.57093158
329,1021,322.7140496,57.77382262,498.6079054
329,514,580.9071547,61.9293291,447.6279833
329,1035,200.3207229,39.52921834,144.7979935
330,1078,161.6990091,23.45909974,23.07510088
330,1435,618.8615534,80.60289022,725.1709098
330,442,288.4706731,52.52698769,558.4021889
330,1721,414.8102379,34.57975241,64.86499536
331,1691,337.3580849,60.26992994,474.3684073
331,1396,299.3455262,28.81875822,40.70172402
331,917,394.3385761,29.77205219,87.14963295
1214,331,368.5087932,37.66522545,140.6138765
332,571,1281.228384,46.35987882,116.5494847
333,930,176.5290593,41.60685662,47.63045027
334,1197,254.7836353,35.2607299,63.0766466
334,698,242.5409171,20.02381354,122.4683188
335,690,485.4980327,81.62864483,699.1584903
335,794,775.0086228,33.2998828,202.7306317
338,484,518.3521345,37.34280509,76.37121099
339,1054,707.9021962,189.0754234,5405.643382
339,1441,638.6214367,16.73188829,2.680276374
339,802,231.2527297,45.37365573,122.5707962
339,1357,337.3277172,146.1461999,2821.818088
339,1678,243.8490966,51.09019159,127.1551511
340,971,248.8807678,34.43611003,92.96647671
340,1152,192.806527,79.31374426,614.2699184
341,411,229.5173671,58.12357222,182.8531024
342,604,430.6985869,28.50957887,134.9997152
342,797,489.2829804,43.31581813,172.9401549
342,874,162.8575248,32.4921234,104.5308863
343,644,211.5440323,71.92021171,672.525318
343,695,546.975464,63.81074179,401.2518822
344,1464,525.8015631,55.06670337,278.9186862
344,1750,1348.923914,6.457898744,1.371029795
344,1440,607.8317277,37.28120857,97.99686468
345,634,1988.594729,138.08462,2685.2288
346,383,958.8743236,51.14255096,96.59615803
347,1137,250.6598557,56.92359079,383.99738
347,1161,283.4620995,72.53489293,293.4594213
347,1101,835.4650817,44.89740607,420.8315738
348,794,241.5011285,20.12738943,116.1484894
348,948,192.1778845,58.3595104,223.1048355
348,1046,202.7696612,62.12500452,242.1781597
349,871,641.1616517,96.8685473,768.8351386
350,837,237.384053,60.58397813,430.1951776
351,716,443.4145726,36.62630241,191.3378779
352,1157,2095.434059,48.29907337,279.3469663
352,1636,1706.847673,36.97580234,116.1140083
352,1492,728.9290015,16.90078683,23.44880898
353,1182,216.9899549,37.76451791,492.9945394
353,421,335.6457943,31.70029343,408.0378714
354,622,191.0871895,274.1016802,13876.13804
354,732,205.3293807,98.5518889,3721.723952
355,993,458.6310303,35.21123485,88.30667261
355,846,330.987834,54.61201187,242.6079719
356,1831,233.941464,42.64581321,145.2791557
356,1737,257.4093228,49.45850797,172.7018984
357,1238,477.2751353,87.6833002,529.0067152
357,1722,979.1256531,26.60372314,73.26456292
357,1656,682.0885166,14.82087961,28.27208941
357,1563,319.7622898,106.257324,483.1142641
358,607,146.7225886,47.60882249,40.24177565
359,405,145.5642076,104.5110737,599.1779155
360,954,496.8374106,38.70272746,312.034041
360,996,284.9899833,26.77491047,53.19274092
360,581,360.9340037,130.6729334,1134.423117
361,1332,142.7871993,27.00190482,74.37370493
361,1342,282.5114686,102.8398113,773.9798534
362,1216,381.3131091,73.26380872,464.3634275
362,763,380.0374362,98.11410924,3086.133052
363,550,1343.962194,28.34384136,315.6630176
363,724,363.779557,66.91291033,376.4099604
364,1437,1510.602443,47.95964136,77.43563252
364,725,1106.600826,50.62186243,176.1990637
364,1672,219.7030029,65.88869178,320.9464659
364,1612,169.605448,40.45070397,731.3245961
365,718,226.8000041,76.56408859,469.4665441
365,1410,585.4915921,70.61209891,534.1008221
365,399,300.9568503,98.81463398,652.6564859
366,389,401.5531654,84.26010998,327.9956435
366,411,556.1092987,101.9520692,955.7583804
367,986,406.9886269,49.45798238,320.1160893
368,1741,713.5162585,28.31539318,61.43116798
368,1577,346.3613104,56.79322111,212.0213271
368,1709,388.4872031,68.81948549,257.7172047
368,1697,878.2173475,41.6896417,178.8148005
369,1384,336.8025037,42.14932386,404.7274181
369,1659,465.5974047,30.70739357,34.14934662
369,1656,325.6817751,41.08830398,235.5814283
370,679,365.3021892,58.13600196,386.777519
371,383,207.7215093,135.0605753,459.7055658
371,416,327.3042833,25.33696301,50.34905263
372,706,52.53905504,164.140981,5896.834755
372,877,332.2770811,52.68019258,494.9374996
373,941,675.9550383,53.08559921,522.9874827
373,1262,700.0652288,81.2484656,199.0642136
373,1312,682.0885166,28.60197476,42.38089284
375,583,517.555183,168.5976622,2298.48798
376,430,618.1668241,44.62857793,241.8081087
376,1453,342.7305492,36.97106459,114.6821284
377,852,629.8633935,67.5387734,339.7346999
377,1329,503.2303635,50.34556437,177.919881
377,758,156.9191198,77.08088942,521.1037437
377,1349,185.0591174,68.69693773,780.9441573
379,487,194.3462435,55.51946195,398.9679243
379,514,357.4694262,42.24461573,152.0903735
380,1117,351.0184233,18.2238818,37.03723105
380,1646,2896.260247,40.52250556,202.4639935
380,1789,3465.208353,76.27992922,891.0440826
381,925,2663.702411,37.99765013,379.409658
381,1837,622.3122248,103.824293,2921.815405
381,1509,267.8195201,55.76605307,550.9196988
382,553,608.6966974,23.71527045,37.7517442
382,544,221.5471136,111.7623764,1369.058653
382,535,239.0312783,85.36044549,491.9229323
384,849,329.6185157,38.10623505,172.7019048
1884,384,112.7359856,76.91723667,1368.117674
385,690,205.5991006,75.68805704,427.2731987
385,396,270.0633943,48.74544817,271.3510125
386,592,370.0824554,89.7205113,461.2806687
386,691,557.8703401,33.5482472,102.4273481
387,1417,824.0333661,111.3936759,3204.35093
387,942,467.5522935,46.74154034,290.7811677
387,1702,680.9342629,47.01349485,143.9596401
388,1304,1080.785337,97.572796,1125.689065
388,421,163.8661345,21.8305698,40.42093782
388,1319,132.3131901,26.16154953,18.41628527
390,613,178.2509221,26.91655312,51.9254151
390,429,217.7093658,115.5941735,1635.10653
391,1445,351.3492495,53.47008176,370.4347089
391,1797,226.733857,22.28560124,19.6869572
392,729,1568.99986,60.32899855,433.6463117
392,1677,2310.763389,34.89074416,32.24471337
393,661,450.5954272,51.94446659,974.0418413
393,445,673.4365235,104.1843829,3148.669925
395,996,1769.885404,79.24834836,451.9328358
395,800,1561.121132,54.29619239,194.4140984
395,581,1830.238566,56.72713369,267.8784181
849,395,1018.022413,29.98211682,83.13015456
396,627,331.0074648,42.10374242,99.203111
397,724,396.1457194,164.7996529,1552.971643
397,475,390.6763381,162.527558,5133.149059
398,1579,507.5619775,65.66798669,3253.386996
398,1618,158.9866846,57.98404086,948.0966787
398,1139,23.19129935,33.05927734,872.5590173
398,1343,188.0676956,57.49473799,305.0678422
399,796,193.46244,41.48800772,218.9087224
399,1076,115.9255709,62.30930937,586.1754731
400,432,202.3707534,154.949234,4952.306679
401,759,171.7090782,107.8232767,1360.867548
402,1050,200.3207229,18.91209881,74.91934512
402,1129,146.9547283,94.42642344,1415.335124
402,1890,537.6519444,34.98052431,251.0596936
403,1004,549.5478994,28.80721533,26.65181304
403,1292,982.7385679,120.1871694,538.2099855
403,1716,1014.781469,28.91164523,35.13865973
404,481,225.730256,100.7792915,2165.098941
404,499,215.9538968,52.05283844,179.796751
404,625,383.3429916,99.79345433,1051.586233
404,526,197.6261759,30.82722183,45.87124874
405,754,766.5512676,61.19538392,319.4168179
406,989,2139.601077,57.77038696,263.2588041
406,590,454.2436686,42.79390777,136.3855021
406,500,824.0333661,60.86958488,247.777868
406,1119,260.003546,43.05200627,106.1403505
407,815,2766.271694,40.62401919,127.0899633
407,537,827.3383628,52.68971193,161.5497328
407,1162,802.9820999,68.07979188,747.08298
408,619,693.9903655,28.39879758,80.90880273
409,1005,314.4173764,31.28790227,36.12167725
409,1082,231.9120538,46.23731559,169.8118221
409,765,89.3986355,32.99372943,71.37446388
410,1164,543.1076246,35.16175987,85.3529183
410,992,460.3875534,39.46375878,62.73841363
412,658,375.5020468,68.22669307,437.5936195
412,703,282.9827895,38.60256107,166.4835841
412,902,346.0714532,110.1220002,1550.188736
413,1559,424.4185627,23.83880526,22.46665963
413,1523,330.3942817,63.47752304,197.3434248
413,931,378.5234856,25.62849911,41.06728715
414,862,171.4634801,40.5250409,77.23804087
414,570,468.9801651,43.38162548,267.666978
414,534,220.9956852,76.95116037,167.4063553
415,508,170.4962728,20.90375747,3.970585674
415,1834,311.7984745,40.46330931,358.6501183
415,616,337.7397836,19.36967408,7.602924607
